ID	pRoof4	pRoof3	pRoof2	pRoof1	pRoofA	pRoofS	pTrans3	pTrans2	pTrans1	pTransA	pTransS	aR3	aR2	aR1	aRA	aRS	upIS	upIA	pHeight	pLen	pWid	pWHRat	pWLRat	pHLRat	aRHeight	aRDepth	antPArea	antPAreaR	antPLin	overjet	overbite	pArchCorM24	pArchCorM23	pArchCorM22	pArchCorM21	dArchAxial4	dArchAxial3	dArchAxial2	dArchAxial1	slMHeight	slMDepth	ttTotA	ttAvailA	ttRatioA	lowIS	lowIA	cHeight	pm2Height	m2Height	cLen	pm2Len	m2Len	cWidth	pm2Width	m2Width	cp2R	cm2R
413034	3.9676973237e-05	-0.0017927784816	0.02636109214	-0.00069685276883	7.7005894912	0.1352157813	-0.001390419793	0.035621157046	0.13762598245	39.761947217	-0.83204403459	0.008634531693	-0.89983186273	30.384731781	38.64722272	-0.79963982252	-1.0348305913	45.980647241	16.021984775	38.899777346	36.988332158	0.95086231031	2.3085986335	0.41187857279	11.22544504	32.64344894	207.11386508	0.60139242041	0.95901795523	6.7699078017	5.7654844127	5.6615746527e-05	2.3077126643e-05	-0.066074286902	-0.097262919698	-0.00013134552791	-0.00065458520773	-0.093866544214	-0.33781898089	22.695939975	30.652798992	70.894112726	17.170510579	0.24219938608	1.5155859288	56.582739631	4.1084369679	13.943584225	13.16783873	15.134550859	31.188114616	44.825415146	21.151184032	26.478751913	31.511897571	0.798798376203511	0.671212642283566
413035	0.00014454310999	-0.0012356761767	-0.030785175073	0.48458424006	20.042425788	0.36480902339	0.0010670495172	-0.08770897257	1.7298074128	28.68110979	-0.54705556635	0.01033860896	-1.0141150204	33.036354024	3.651088428	0.063809908414	-1.0589063346	46.6388137	9.9711283543	36.834898577	34.559300933	0.93822169375	3.4659368233	0.27069786369	9.7872834283	32.44715029	121.07815889	0.50395492376	0.97402586653	3.7647823715	0.45164754174	7.4470983127e-05	0.0014326395648	-0.058885018423	-0.47261964837	0.00017843998528	0.0026606803258	-0.19065200871	-1.1961251718	20.722687352	33.370886771	90.550083183	51.413360733	0.56778921594	1.664709489	59.006534225	4.0147185769	11.437689634	12.251018241	14.551102138	28.503032665	44.45421687	23.593430966	32.078007367	33.840875685	0.735501762814344	0.697187365528423
414038	-3.5868227788e-05	7.9029385572e-05	0.0031492617214	0.32700206715	18.288480022	0.33049534233	-0.0054522761563	0.28733036555	-5.3263459246	37.915837583	-0.77892279113	0.01414856107	-1.2329438646	35.051826771	26.335497115	-0.49500189291	-1.2585589407	51.530767536	12.919688929	33.940447572	42.248594587	1.2447860181	3.270093794	0.38065758861	9.8521300673	28.444007664	132.19328329	0.55443317502	0.94882245076	4.5253126161	4.3161325249	1.3793297506e-05	0.00018742883199	-0.027307549378	-0.13455679639	-1.9175350212e-05	-0.00076222449267	-0.088584768873	-0.21853127137	21.798620897	28.444007664	87.413164501	43.363133508	0.49607097233	1.2374315184	51.057437661	7.4031928516	11.163294992	6.8141587089	19.046251203	31.16089974	44.086031966	21.68364748	30.435812896	37.964897481	0.712438585231602	0.571149902112915
416039	7.7629951662e-05	0.00089411376072	-0.030765758489	0.12379713143	16.609317567	0.29829003085	-0.0015793151363	0.063671442766	-0.92697190341	28.773666451	-0.54915628906	0.011061963681	-1.212183204	43.368519689	38.788403977	-0.80368747395	-0.77880920319	37.911786805	22.045446592	40.947232221	41.821539461	1.0213520473	1.8970602063	0.53838673328	15.814426139	33.799647913	538.16703843	0.69834660223	0.86600954778	4.6002806405	3.2583904795	-7.7038959278e-06	-0.00023338534394	-0.045313661079	-0.13574178763	-0.00021502353036	-0.0019580548012	0.002640220118	0.040022002192	28.764358622	32.211295844	96.265517114	51.346463069	0.53338375577	0.57496427662	29.897363591	5.5368766447	15.07620799	18.506019098	19.113322812	36.745321334	54.277910028	25.474389546	34.45417357	42.606022403	0.739370209946963	0.597905838405753
416040	-1.1547483868e-05	6.2026474018e-06	-0.005368974412	0.22536582302	13.79162713	0.24546861348	-0.0002924998768	-0.060103660085	1.6666113071	47.034717207	-1.0736722904	-0.013094553125	1.2253275972	-38.571793397	27.673774755	-0.52442799689	-1.2439967716	51.205569609	17.719948728	32.993867076	35.017056176	1.0613201567	1.9761375562	0.5370679553	13.847709039	26.325143005	209.06714989	0.5525886391	0.95957690561	4.2192662247	4.5346915722	-3.1080371264e-05	0.0004751064808	-0.043357501211	-0.29753423607	-0.00026022837505	-0.0017874596498	-0.017449349087	-0.13850641011	26.662248757	28.270187526	101.78535852	55.519112138	0.54545283274	1.4647922288	55.679010882	4.6407849492	15.814189374	15.026347748	16.754222219	34.564497915	48.437858305	23.905916683	31.610473637	34.888779159	0.756265690844258	0.685203588639563
416041	8.8566104797e-05	0.0014684562622	-0.028067968187	0.073970713765	11.903081953	0.21078923216	-0.00094446242432	0.017322043469	-0.11794569666	33.37213583	-0.65868096916	-0.025319174573	2.4999732972	-82.675303456	30.787451098	-0.59582282895	-1.7894361784	60.802002567	15.982822433	35.149703227	35.66120706	1.0145521522	2.2312208754	0.45470718001	11.961263545	29.094056441	262.15027583	0.63345743319	0.96320348456	3.202167511	2.9932550833	1.4306222738e-05	-0.00048567681509	-0.053502374998	0.0081606490903	-0.00025677560703	-0.00226769008	-0.0198506687	0.029246742665	25.574721217	31.144532603	89.815647854	56.218440597	0.62593147119	1.8211255041	61.228328359	5.600717907	12.785254681	13.413762862	17.395869826	31.553137199	46.378646674	21.747231464	31.881700255	34.624266945	0.682122700171531	0.628092184552097
416042	-3.6162943395e-06	-0.0008952922851	-0.0011325765389	0.40016559031	17.73422977	0.31979910511	0.00064573282366	-0.088403690462	1.9937441507	39.686535585	-0.8298190999	0.016433723512	-1.632772671	53.388056011	29.393163388	-0.5633138463	-1.248408683	51.30458333	16.987303542	36.316449372	37.839787128	1.0419462195	2.2275334654	0.46775782975	13.122886513	29.532751926	235.46771951	0.56512807462	0.96826433363	3.091585211	2.5720839573	4.6820310547e-05	-5.0358863141e-05	-0.060778251713	-0.033236319941	-0.00018274584861	-0.00054304503845	-0.036370575314	-0.15711846328	26.378138906	30.286496086	106.77579908	64.759589194	0.60650062797	1.0440289615	46.233976459	2.6200827665	15.119699326	13.033168064	13.841035106	31.335623814	45.440673756	24.993783084	30.563725855	36.769350811	0.817759693388664	0.679745019499305
420043	-5.1738619606e-05	-0.00015112657073	0.0079145399678	0.16952390908	11.571158809	0.20474599055	-0.00012178795296	-0.028439405777	0.59008811324	32.241691874	-0.63075029937	0.0026934123994	-0.24314588193	6.6570359974	32.43190896	-0.63540078368	-1.116433934	48.14890763	13.271260082	33.696188048	37.561156807	1.1147004745	2.8302630327	0.39385048727	8.1824124597	25.744217671	163.2622667	0.56547629232	0.98551146508	4.2054261068	2.9984216989	-3.2734193076e-05	0.00052825584408	-0.013475740574	-0.25280232527	-0.00013572191804	-0.00059282659322	-0.051045438863	-0.39362203204	22.455134342	27.265582025	130.82731986	80.102851621	0.61227923729	1.0107901814	45.307454216	3.8238759487	12.281443135	10.201005614	16.527142705	31.280362671	47.402955659	21.706626973	30.416327032	39.728123811	0.713650499291488	0.546379362797642
420044	6.8458735549e-06	0.0008689465844	-0.0056566069772	0.034179433953	13.250290596	0.23547409655	0.00052123158631	-0.054913873356	0.80063673397	32.124207235	-0.62788772329	0.0073868436223	-0.61944479452	16.509614392	32.786178323	-0.64411465214	-0.79471721586	38.47477033	16.321400217	34.043253623	37.695142543	1.1072720299	2.3095532272	0.47943126698	10.993857745	25.573617618	244.90865869	0.57319034777	0.96496083824	3.297087051	-0.099025358438	1.8664597819e-06	0.0012143995988	-0.056258051115	-0.53105753687	4.9676686279e-05	0.0013516243156	-0.13028521719	-0.74186964277	29.772215961	29.391435624	212.79281074	153.4698844	0.72121743148	0.89532570275	41.838902647	4.507507025	18.109347501	18.44697677	16.613016487	34.660126374	50.907811344	22.841588754	31.845870937	41.649242144	0.717254327858925	0.548427476183755
420045	1.8892220953e-05	0.00086646485981	-0.0048098670015	0.098924159936	15.890320028	0.28467484573	0.00025706009074	-0.043390270516	0.65488883161	30.497824302	-0.58899386879	-0.00061633806407	0.045708184999	-1.6119500029	27.312174872	-0.51640761623	-1.0258165878	45.730126046	13.114744184	31.730001263	43.903834173	1.3836694745	3.3476698863	0.41332315355	10.371247619	25.87781163	184.21263213	0.58816681086	0.97102864549	3.110766174	1.7236193068	-2.7158649524e-05	-5.3248324163e-05	-0.016623124635	-0.038534514214	-5.2197465892e-05	-3.5047306192e-05	-0.046596331242	-0.25325158441	23.674104176	30.194219138	113.3815555	80.432031803	0.70939255901	1.6122932807	58.191380874	2.7804610485	12.199600818	12.608576263	13.724494345	29.51797883	44.139504865	23.83854164	34.871803434	42.919015538	0.683605070357716	0.555430765155683
420046	1.6705869049e-06	7.5187914219e-06	-0.016234820013	0.41875021354	28.0787059	0.53347275681	0.00042857542294	-0.055357308552	1.24546999	33.833411497	-0.67028645776	0.016258001383	-1.8183455445	67.116545568	26.559044111	-0.49986895302	-1.2044727655	50.299227192	17.320053755	41.398301677	35.927507676	0.86784979626	2.0743300329	0.4183759491	14.642184805	35.916898699	286.18579275	0.57101188296	0.96613927203	4.1885134447	0.61180913706	-4.3490930373e-05	-0.00015949577428	-0.04175259248	0.024301008167	-0.00026200790589	0.00020722995741	-0.02421151479	-0.34166774129	29.267156866	34.634403004	123.00801371	73.827457906	0.60018413176	0.80649686536	38.886067431	6.6243177838	16.656715375	15.246772323	19.807473131	37.575978185	53.169312191	23.604267601	32.456504293	36.487873358	0.72725846837704	0.646907189394329
430050	3.8910795172e-05	-0.00032913754563	-0.017969820438	0.262042163	10.747020706	0.18980205984	0.001598658766	-0.12668505683	2.2725349858	43.78391444	-0.95842674282	0.0081037254829	-0.85779407347	29.697078263	25.661940116	-0.48044963297	-1.3629456452	53.732317802	19.400891838	40.167479712	38.011684941	0.94632984728	1.9592751332	0.48299997853	15.786496956	32.461761321	238.6741239	0.47938197762	0.98820743711	4.643253647	2.2400110419	6.3135744394e-05	0.00057397330386	-0.074617730107	-0.24055401078	-5.871085982e-05	0.0010794538413	-0.091581258277	-0.6345531177	31.182242814	30.867474758	152.16788727	83.635412189	0.5496259013	0.76111605943	37.275345595	3.8719846738	17.131904342	18.637215054	18.921470751	38.104232962	53.215754269	20.64141566	27.176633406	39.052847829	0.759528060434551	0.528550843471959
430051	0.00024047175705	0.0049312702453	-0.024316604555	-0.1626841546	19.245177101	0.3491211954	-0.00038780587397	-0.012827017953	0.39377149211	35.143020999	-0.70393410394	-0.0059041574046	0.68448862472	-26.696096713	26.50234118	-0.49863262783	-1.3763091515	53.998559473	19.601453629	39.171695506	41.968358189	1.0713949868	2.1410839718	0.50039839674	15.338438048	31.579437111	397.5523962	0.63239678286	0.94952058938	6.0758875681	5.7379462455	1.8826714935e-06	-0.00034312308696	-0.044315485523	-0.10364712241	-2.3905482667e-05	-0.00083616979989	-0.087410924311	-0.13204911397	27.191639994	29.807910152	93.26082432	29.739047529	0.31888038462	0.98584277276	44.591540861	1.697357473	12.799096107	14.825027325	14.914156152	31.603950836	46.420356914	19.685730785	29.831679555	36.86367345	0.65989347829732	0.534014354584079
504053	-5.9512251612e-05	-0.00032349608785	0.017648537173	0.21291466571	10.738210764	0.18964276273	-0.00026809634119	-0.015650944526	0.39135324266	34.065428721	-0.67617128693	0.0027172960711	-0.24887972916	7.2679826786	17.420000597	-0.31376440424	-0.90270086768	42.072594076	11.455049625	33.892821275	39.099810883	1.1536310467	3.4133253161	0.33797863955	9.6413740992	29.116409897	121.76895282	0.53588406216	0.97355037016	2.2650797562	0.97901509611	-6.8973707009e-05	-0.00045591605015	0.003509615263	0.0087905126065	-0.00016245005425	-8.4147290524e-05	-0.02281324488	-0.15869262334	22.89762109	29.870580114	113.65207696	71.580382171	0.62982027329	1.073698647	47.035418676	4.5192850935	10.588948557	6.3580128009	17.593858758	30.471374765	45.582338781	24.775190251	33.41662921	43.169606608	0.741403033061933	0.573903544592616
507054	1.5507958924e-06	-9.351310644e-05	0.00080727094981	0.12320140508	5.7466839547	0.10063624279	0.00088139972124	-0.10166829691	2.9014572369	35.838670447	-0.72224924414	0.0050281074944	-0.65277248095	27.673478913	28.742946924	-0.54845864726	-1.2502180209	51.345066028	18.379274315	46.371838853	46.009126741	0.9921781814	2.5033157432	0.39634560047	15.131343181	40.802819055	324.7209462	0.59307321535	0.97411295566	8.1921405792	5.4009973426	2.1965582127e-05	4.379160145e-05	-0.038957552779	-0.082407319958	7.9690584917e-06	-0.00058825330669	-0.096958517958	-0.14360451802	23.158137252	32.595842511	45.298042764	10.446817471	0.23062403657	0.43687801238	23.599458966	4.4663468946	13.761769163	12.424202609	19.78313941	36.676009343	52.764593183	21.402645613	30.12759302	38.067469158	0.71040011722118	0.562229275714857
511055	-1.6483300481e-05	0.00054583811724	-0.012428077108	0.35831240982	20.196910031	0.36786713077	0.0023362995797	-0.21872601325	5.7153439372	40.309444893	-0.84834511454	-0.017078073298	2.1031087846	-86.297349697	2.7604316874	-0.048215933443	-0.86471237026	40.850377403	16.180124361	43.273537081	40.996355328	0.94737703672	2.5337478509	0.37390343967	15.597025674	37.752884578	222.4154776	0.5099222167	0.96171193203	2.4663563471	1.2331351299	-2.7127577874e-05	-0.00020080168105	-0.029227663461	-0.055376612927	-0.00013752140639	-0.00066203872409	-0.059249760606	-0.06844825175	25.203652712	37.251007078	82.686420085	43.228966299	0.52280611803	0.77877401403	37.910531798	3.4706444133	15.524869899	15.672301467	15.074333422	31.351170149	46.156393665	24.625967531	32.48052743	40.261114713	0.758176343782358	0.61165637629622
511856	-7.0540459526e-05	-9.0624286785e-05	-0.005865304721	0.11255411637	14.479669778	0.2582390577	0.00076405018631	-0.081124626386	1.2631639241	40.147360121	-0.84349189709	0.0080822894964	-0.72879328904	21.619223098	12.567488196	-0.22293076885	-0.7546242338	37.039089022	16.240253612	34.104547291	41.274183528	1.2102252282	2.5414740751	0.47619027086	14.886488243	26.601727043	216.46660009	0.50757002877	0.96292284235	5.2433656577	2.8704736723	7.4815959946e-06	0.00024082465391	-0.04444369093	-0.21208159756	-0.00014662402744	-0.0010559820047	-0.0073606309047	0.049621943467	24.637418773	29.013347837	104.39323762	55.419690927	0.53087433814	1.0957304869	47.615385321	1.8266380186	14.910226398	16.087663272	14.590186546	32.551455945	46.916763965	25.850573962	36.56573277	42.728257643	0.706961737225429	0.604999487177428
512070	-0.00030021005973	0.0043418797403	-0.0070971005319	0.37461661567	21.961376228	0.40324228709	-0.00055485879532	0.013801184312	-0.37848807853	37.120162028	-0.75684737752	-0.0014716946065	0.2192469214	-10.501638983	11.560605755	-0.20455409101	-1.2784898447	51.968448822	17.073018536	42.027493043	38.948749815	0.92674454256	2.2813042541	0.40623452172	14.850586994	34.50113785	228.79891704	0.48452707576	0.96837856899	6.3830978422	4.1279967992	9.9864143904e-05	-0.00026454542737	-0.062937321742	0.12977115207	9.9881116704e-05	0.00065142966492	-0.13673644149	0.03545719437	30.293124961	35.03873465	157.27880845	59.806098607	0.38025528802	1.7492353487	60.244330831	0.3720063716	12.035366696	13.316812649	12.930898439	27.877929487	44.295399692	21.705440858	28.692956236	35.154733454	0.756472796998414	0.617425840716488
520058	3.885189965e-05	0.0013131769473	-0.01713388929	0.098370429158	16.292396261	0.29227641138	3.5376289524e-05	-0.024135287903	0.4362462717	30.62999972	-0.59210529228	0.00063111331061	-0.011587219361	-2.2183337061	22.143916953	-0.4069510481	-0.73015784657	36.13534359	16.482418999	41.574442174	32.994252557	0.79361864723	2.001784602	0.39645556591	13.277823717	33.741146238	307.17222446	0.57326659477	0.96849542924	13.231200536	-1.3144476054	-3.2536544505e-05	-0.00077889061444	-0.060870174028	0.043803218744	-0.00013545783961	0.00041581098237	-0.0966215531	-0.4639839069	29.098782577	26.691179897	170.70178168	61.632270584	0.36105229821	1.0098323875	45.280296912	6.966081062	15.032902512	16.862062156	19.338556973	33.44340433	50.696860899	19.209385425	28.065178017	34.427733533	0.684456211657173	0.55796253350768
520060	-1.1799755087e-05	0.00037954911386	-0.0086414427087	0.10366234132	5.3888431474	0.094331371025	-0.0022481826052	0.12851974104	-2.8436220181	33.918725739	-0.67244662001	-0.0049446450928	0.53013402437	-19.468404931	29.491827357	-0.5655844951	-1.9583993319	62.950185058	14.942351124	39.687833738	38.054275502	0.95883982363	2.5467394781	0.37649701977	10.590597361	32.091334349	194.7721934	0.55944806173	0.97855473122	2.6742783029	2.6072668492	1.5411104422e-05	0.00024204882657	-0.045683829639	-0.29536609885	-8.4163114392e-05	-0.0013874847146	-0.080351271033	-0.34066307164	24.579934795	32.328724955	109.18419694	63.26135683	0.57940030334	0.94209106486	43.292070421	4.7139634018	13.069661442	13.393571057	16.385245054	31.522258239	48.336064134	22.293325124	31.19298793	36.907550531	0.714690275071703	0.604031554607641
520061	-9.8304260157e-06	0.00069664078101	-0.012852422892	0.15500438798	9.7183675643	0.1712630895	6.4683000328e-05	-0.081726672313	2.6799372052	45.454052997	-1.0159763824	0.01749022669	-1.6587826002	51.814154625	25.022099201	-0.46677731501	-1.1293974644	48.477426454	14.610249551	35.601793389	36.209126869	1.0170590699	2.4783373304	0.41037959497	11.891951575	29.352847554	151.48448161	0.5249902531	0.95180712074	5.5198320493	3.8345883731	3.6212091509e-05	0.00062102835683	-0.067119064941	-0.1446064676	-0.0002567879091	0.0016925689451	-0.029105198132	-0.59288080327	25.094717498	30.352678888	113.98662284	58.743916552	0.51535798755	1.5374665589	56.959192628	4.7047488601	16.054559363	15.505327154	17.726195935	34.165927297	48.44858374	21.77784496	30.446014012	38.459778142	0.715293796797718	0.566249885259154
521062	-9.2972482996e-06	0.00052608367163	-0.0051883356474	0.0066794285065	6.7812476004	0.11891084881	0.002091838015	-0.14429508276	2.2536824184	40.887050783	-0.86583165999	-0.0104884862	1.0385278617	-34.185822497	6.1510934028	-0.10777118953	-0.89840431626	41.936660828	14.5389503	34.47693095	37.827229676	1.0971750859	2.6017854724	0.42170082719	13.346045307	27.438838215	197.93797379	0.50351669962	0.94089094088	2.2382055975	1.7648102922	4.5431618307e-05	0.00031000638706	-0.058999957697	-0.21180505954	-0.00014277155627	-0.0012977862334	-0.043107217576	-0.019244747066	23.385416308	32.04066808	92.914365552	62.491430708	0.67257017079	1.7628035108	60.434702934	1.7711738255	13.707263887	14.471655202	13.387252278	29.993112376	45.075092662	23.420990945	32.076122026	40.625174447	0.73016903121941	0.576514224586414
521063	-4.4247723262e-05	0.0003717687998	-0.0032820011875	0.13433976519	7.1914192031	0.12617722808	-0.00020761187398	-0.025679742695	0.6413920252	36.95184984	-0.752237301	0.0010453920406	-0.10202385203	2.8385885136	25.405899089	-0.47496108959	-0.96042294728	43.843468902	15.064282055	35.302761565	34.604808019	0.98022949154	2.2971428636	0.42671681726	12.165403673	29.315796836	184.96586603	0.54188730134	0.97132532072	3.3607347004	2.2151195916	-2.9227030594e-05	0.00021239838314	-0.052647234443	-0.41554238143	-0.00036655896705	-0.0040000754584	-0.049457821106	-0.12439916935	24.447253616	31.710582728	102.80596715	66.880144932	0.65054730561	1.0398665059	46.119628061	4.289229104	16.468801053	15.655418225	15.739791495	32.388439035	48.154216068	22.514449659	30.423477137	36.351711499	0.740035386409487	0.619350471562236
521064	-0.00025289591857	0.0051268835496	-0.031110704591	0.146331002	7.0995389039	0.12454841188	-0.00043855498117	-0.0016875901699	0.097572410451	31.74240282	-0.61863542015	-0.014040334728	1.4368864055	-49.35160358	23.464792672	-0.43408191083	-0.92398716049	42.737536345	14.870859963	37.952938273	45.078468779	1.1877464784	3.031328981	0.39182368059	11.685376298	30.863604844	223.60081093	0.56501711354	0.97370582557	4.6063259528	3.0926790589	2.9817918598e-05	0.00018748654544	-0.044268820139	-0.049378611477	-8.7028695606e-05	0.00058293548481	-0.039194473958	-0.35246447391	27.108733646	32.226938196	158.84314703	82.426562684	0.51891796546	1.4220868839	54.885423306	2.7489632451	13.235160878	13.874617656	16.515263164	31.533593692	47.471076851	25.73082784	35.282538527	41.170112144	0.72927938051593	0.624988043510829
521066	3.1122982716e-05	7.6732363233e-07	-0.013256406161	0.18184505111	9.5436513961	0.16812590448	-2.7642330523e-05	-0.016904902665	0.055953515446	36.168178019	-0.73103680382	0.0060780869033	-0.65565188074	22.753388373	35.977509217	-0.72594295395	-1.6884362685	59.363268375	18.65338064	39.526789242	37.636520368	0.95217752542	2.017678248	0.47191742607	12.359913474	29.945134061	256.74103391	0.53378856061	0.99238032281	4.2326604801	2.4288563128	7.3145352791e-05	0.00034553983895	-0.077077358515	-0.15284382118	-0.00015409472809	0.00095337806127	-0.04651222609	-0.58139997366	30.531274	29.44083642	177.16025428	103.35736029	0.58341167273	0.96390474253	43.947060391	4.218742175	14.489010194	16.205497979	18.524485746	34.404267035	49.742876041	22.457114112	30.09616608	37.549969869	0.746178568137407	0.598059444264424
521069	-2.8226900734e-05	-0.00015941473144	-0.0053309467078	0.12854529688	11.470856795	0.20292265506	0.0011417337419	-0.088080865006	1.388319359	31.530128979	-0.61352434093	0.033934288991	-2.8471658374	78.681593776	37.520915575	-0.76790713163	-1.1282245146	48.447875556	13.376552824	30.866378802	42.035571477	1.3618562692	3.1424816266	0.43336968389	9.4012560363	25.308424904	184.1285611	0.62270271414	0.97326840149	2.747224356	2.2722878518	-1.8594567577e-05	-0.00017806734752	-0.031674985914	-0.35995875589	-0.00015561539751	-0.0030560053664	-0.029381086822	-0.04546489626	24.867609525	29.013727502	122.64267861	86.726220385	0.70714551713	1.4338984854	55.108102791	5.0930991531	12.958541633	14.930012921	16.41279689	30.213086808	44.788702695	25.314733672	35.665558882	42.786905852	0.709780933357981	0.591646747244676
522068	4.2181979411e-05	0.0014995344469	-0.014204569252	0.010484164515	11.881380425	0.21039367138	0.00054378574496	-0.060816876603	1.2538903372	29.526488541	-0.56638323577	-0.091930142014	9.1490668016	-303.6558025	24.403254165	-0.45368860279	-0.92785698757	42.85691453	11.800117756	33.746382763	40.565551594	1.2020711043	3.4377243034	0.34967059549	10.166260021	30.987458791	185.56848765	0.64614647451	0.94310172254	2.4482668926	1.7645456461	-1.1262659209e-05	3.5325845823e-05	-0.030285729953	-0.14170693697	-8.2426172455e-05	-0.0012047587249	-0.065335775993	-0.177192548	22.830502495	31.238270061	86.049852673	48.310906523	0.56142927643	1.2476644567	51.287911018	4.5221027686	11.45336803	10.691683086	16.339797254	29.629379869	44.345166701	22.318479185	33.469287326	36.676944393	0.666834610716742	0.608515228145876
525072	-2.3667725096e-05	0.00019763751232	-0.0019692442317	0.11594331704	7.0150673518	0.12305150905	0.0010077871519	-0.10693926012	2.1997329697	43.576072896	-0.951491133	0.036326478425	-3.3684024908	103.34926633	28.819155612	-0.5501901049	-1.0642190286	46.781929561	15.560626382	34.144571409	41.936816738	1.2282133003	2.6950596787	0.45572768203	12.763823632	27.89774206	174.90451672	0.5277731343	0.97897776811	3.5347528913	4.1177328846	2.4532912815e-05	0.00045689062141	-0.046112432814	-0.26484087101	-0.00010740171215	-0.00070247392057	-0.040801222871	-0.19060939356	25.660526858	30.646346974	113.25206162	71.266197374	0.62927064068	1.2390028909	51.092979137	3.2915982042	14.091298131	13.910890901	14.634709481	31.435668288	46.564875584	24.406922721	32.753889599	42.524727897	0.745161048651308	0.573946593617636
525073	4.0439067096e-06	0.00096335778795	-0.016588738934	0.065292403478	9.2217390569	0.16235405329	0.0011055544119	-0.12240281973	3.110038058	38.95961788	-0.80861772435	0.031208545162	-3.2975322338	115.53691214	25.646058019	-0.48010849811	-2.5899370208	68.887937886	16.265839783	37.891944036	38.634153155	1.0195875176	2.375171136	0.42926907543	13.523328279	32.868193918	227.99710367	0.59110630343	0.96268420774	2.5645464172	6.007885188	-4.1098598243e-05	-0.00018781891794	-0.013912570122	-0.079733826143	-4.9342450599e-05	-0.00048522126334	-0.079314083475	-0.061538060752	23.262851242	30.356318858	54.804869399	26.0990787	0.47621824459	0.76844026753	37.540126073	3.4943879319	14.048837788	13.847150028	16.111395917	33.69865765	47.111124599	20.862108642	29.363385301	41.838516867	0.710480362810535	0.498634038781019
528073	-3.1466303039e-05	0.00020191358742	0.0019276926479	0.051580541132	3.5139215908	0.061406510323	0.00098889415094	-0.09247501648	1.837464099	37.116171413	-0.75673783753	0.0066603338933	-0.64921155844	20.620666894	20.177817398	-0.36748885315	-0.9947117284	44.848100891	14.373014905	38.003906885	38.756442695	1.0198015381	2.6964727269	0.37819835072	11.640684531	30.424129628	170.74244876	0.48309439669	0.97561097948	3.3130153206	2.3994680142	-8.1134646698e-05	-0.00042536802693	-0.0093366192911	-0.10246292279	-0.00014421294914	-0.0005928287681	-0.041248809367	-0.35765440369	23.344083129	30.424129628	108.87431711	59.30323328	0.54469442247	0.75533787086	37.065132644	4.8227798638	13.92937132	15.1449553	16.72324995	33.575093502	48.950189441	25.195895096	32.747608179	40.70316854	0.769396499380292	0.619015570525901
528075	-7.4654965497e-06	0.00024772669305	-0.010489886049	0.21766059986	19.768150279	0.35939434494	-0.0018738571319	0.046395467099	-0.59541884139	34.769701093	-0.69423413338	0.0098544666554	-0.8241753605	22.306568355	26.811276034	-0.5053833936	-0.64124247752	32.669717364	15.016092998	33.286422723	37.987959853	1.1412448904	2.5298165014	0.45111765607	10.954017301	24.779297153	192.28750564	0.52221580968	0.97407160935	4.2467002334	2.2759444812	4.8931795262e-05	0.00085845839803	-0.07009999503	-0.41543862185	6.6442145337e-05	0.00077066146522	-0.14302774137	-0.5714688888	27.786669853	29.883572495	215.12717399	146.91425779	0.68291817843	1.1064483011	47.892952347	3.2854328785	14.737732123	16.286639147	15.892814432	34.342868637	49.81204495	22.07336657	26.027408506	34.926830598	0.848081612309251	0.631988823264828
528077	-6.0199771168e-05	-0.00029000656678	0.0071487211828	0.11880967948	6.9073305702	0.12114311498	0.0014002078574	-0.11566670759	2.3099170572	33.899647059	-0.67196317148	-0.0049506573722	0.51147497121	-18.212458955	32.423023753	-0.63518311949	-1.1523092241	49.047816279	15.917129454	37.080280122	44.581898002	1.202307476	2.8008755052	0.42926130552	11.205896235	30.824377094	257.03021371	0.60838693493	0.97035709727	2.8914925032	2.3544570951	-3.8739284028e-05	-0.00039010915037	-0.016398762471	0.045588863984	-7.2481743665e-05	-0.00044328637717	-0.039677139472	-0.1910293819	27.262864862	33.099250923	140.66628927	98.059697308	0.69710872319	1.1498891508	48.988178314	6.4742882238	14.335430902	13.923240095	19.420374568	35.817026078	50.669594233	25.653424177	36.549635093	45.715648303	0.701879077909403	0.561151927825041
